backend,operation,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
neon,encode,url-safe,unpadded,96,6,174762,4292958,3727.019683
neon,encode,url-safe,unpadded,96,7,174762,4296125,3724.272214
neon,encode,url-safe,unpadded,96,8,174762,4292875,3727.091743
neon,encode,url-safe,unpadded,96,9,174762,4292959,3727.018815
neon,encode,url-safe,unpadded,96,10,174762,4299333,3721.493303
neon,encode,url-safe,unpadded,96,11,174762,4292959,3727.018815
neon,encode,url-safe,unpadded,96,12,174762,4299375,3721.456948
neon,encode,url-safe,unpadded,96,13,174762,4292917,3727.055278
neon,encode,url-safe,unpadded,96,14,174762,4299583,3721.276916
neon,decode,url-safe,unpadded,96,0,174762,24135541,662.920254
neon,decode,url-safe,unpadded,96,1,174762,24212333,660.817731
neon,decode,url-safe,unpadded,96,2,174762,24112625,663.550276
neon,decode,url-safe,unpadded,96,3,174762,24051959,665.223941
neon,decode,url-safe,unpadded,96,4,174762,24064208,664.885334
neon,decode,url-safe,unpadded,96,5,174762,24025583,665.954244
neon,decode,url-safe,unpadded,96,6,174762,24050792,665.256220
neon,decode,url-safe,unpadded,96,7,174762,24046834,665.365718
neon,decode,url-safe,unpadded,96,8,174762,24065792,664.841571
neon,decode,url-safe,unpadded,96,9,174762,24062875,664.922166
neon,decode,url-safe,unpadded,96,10,174762,24035125,665.689859
neon,decode,url-safe,unpadded,96,11,174762,24047791,665.339239
neon,decode,url-safe,unpadded,96,12,174762,24024917,665.972705
neon,decode,url-safe,unpadded,96,13,174762,24025375,665.960010
neon,decode,url-safe,unpadded,96,14,174762,24051666,665.232045
scalar,encode,url-safe,unpadded,192,0,87381,11868333,1348.120158
scalar,encode,url-safe,unpadded,192,1,87381,11857083,1349.399255
scalar,encode,url-safe,unpadded,192,2,87381,11860334,1349.029375
scalar,encode,url-safe,unpadded,192,3,87381,11856958,1349.413481
scalar,encode,url-safe,unpadded,192,4,87381,11870875,1347.831475
scalar,encode,url-safe,unpadded,192,5,87381,11867875,1348.172185
scalar,encode,url-safe,unpadded,192,6,87381,11856875,1349.422927
scalar,encode,url-safe,unpadded,192,7,87381,11869167,1348.025431
scalar,encode,url-safe,unpadded,192,8,87381,11863750,1348.640941
scalar,encode,url-safe,unpadded,192,9,87381,11856708,1349.441933
scalar,encode,url-safe,unpadded,192,10,87381,11867875,1348.172185
scalar,encode,url-safe,unpadded,192,11,87381,11856792,1349.432373
scalar,encode,url-safe,unpadded,192,12,87381,11877542,1347.074922
scalar,encode,url-safe,unpadded,192,13,87381,11864042,1348.607748
scalar,encode,url-safe,unpadded,192,14,87381,11865500,1348.442035
scalar,decode,url-safe,unpadded,192,0,87381,64454792,248.235057
scalar,decode,url-safe,unpadded,192,1,87381,64404792,248.427772
scalar,decode,url-safe,unpadded,192,2,87381,64424792,248.350650
scalar,decode,url-safe,unpadded,192,3,87381,64475667,248.154687
scalar,decode,url-safe,unpadded,192,4,87381,64622375,247.591317
scalar,decode,url-safe,unpadded,192,5,87381,64601500,247.671323
scalar,decode,url-safe,unpadded,192,6,87381,64517334,247.994422
scalar,decode,url-safe,unpadded,192,7,87381,64458250,248.221740
scalar,decode,url-safe,unpadded,192,8,87381,64504333,248.044406
scalar,decode,url-safe,unpadded,192,9,87381,64527750,247.954391
scalar,decode,url-safe,unpadded,192,10,87381,64571250,247.787351
scalar,decode,url-safe,unpadded,192,11,87381,64445625,248.270367
scalar,decode,url-safe,unpadded,192,12,87381,64458250,248.221740
scalar,decode,url-safe,unpadded,192,13,87381,64544041,247.891807
scalar,decode,url-safe,unpadded,192,14,87381,64597417,247.686977
neon,encode,url-safe,unpadded,192,0,87381,3509084,4559.577076
neon,encode,url-safe,unpadded,192,1,87381,3518667,4547.159184
neon,encode,url-safe,unpadded,192,2,87381,3495000,4577.951063
neon,encode,url-safe,unpadded,192,3,87381,3501625,4569.289677
neon,encode,url-safe,unpadded,192,4,87381,3494916,4578.061094
neon,encode,url-safe,unpadded,192,5,87381,3505916,4563.697181
neon,encode,url-safe,unpadded,192,6,87381,3520667,4544.576060
neon,encode,url-safe,unpadded,192,7,87381,3494959,4578.004768
neon,encode,url-safe,unpadded,192,8,87381,3494958,4578.006078
neon,encode,url-safe,unpadded,192,9,87381,3501500,4569.452796
neon,encode,url-safe,unpadded,192,10,87381,3491750,4582.212061
neon,encode,url-safe,unpadded,192,11,87381,3507250,4561.961356
neon,encode,url-safe,unpadded,192,12,87381,3507708,4561.365702
neon,encode,url-safe,unpadded,192,13,87381,3494958,4578.006078
neon,encode,url-safe,unpadded,192,14,87381,3494834,4578.168510
neon,decode,url-safe,unpadded,192,0,87381,22938292,697.520939
neon,decode,url-safe,unpadded,192,1,87381,22923459,697.972281
neon,decode,url-safe,unpadded,192,2,87381,22922709,697.995118
neon,decode,url-safe,unpadded,192,3,87381,23013583,695.238936
neon,decode,url-safe,unpadded,192,4,87381,22867791,699.671383
neon,decode,url-safe,unpadded,192,5,87381,22830167,700.824438
neon,decode,url-safe,unpadded,192,6,87381,22895875,698.813169
neon,decode,url-safe,unpadded,192,7,87381,22844167,700.394940
neon,decode,url-safe,unpadded,192,8,87381,22831875,700.772011
neon,decode,url-safe,unpadded,192,9,87381,22850917,700.188048
neon,decode,url-safe,unpadded,192,10,87381,23657000,676.330007
neon,decode,url-safe,unpadded,192,11,87381,23233000,688.672964
neon,decode,url-safe,unpadded,192,12,87381,22953500,697.058791
neon,decode,url-safe,unpadded,192,13,87381,22937667,697.539944
neon,decode,url-safe,unpadded,192,14,87381,22977959,696.316804
scalar,encode,url-safe,unpadded,384,0,43690,8781083,1822.070906
scalar,encode,url-safe,unpadded,384,1,43690,8779208,1822.460051
scalar,encode,url-safe,unpadded,384,2,43690,8782958,1821.681928
scalar,encode,url-safe,unpadded,384,3,43690,8787667,1820.705753
scalar,encode,url-safe,unpadded,384,4,43690,8780792,1822.131291
scalar,encode,url-safe,unpadded,384,5,43690,8784000,1821.465831
scalar,encode,url-safe,unpadded,384,6,43690,8875833,1802.620200
scalar,encode,url-safe,unpadded,384,7,43690,8803542,1817.422562
scalar,encode,url-safe,unpadded,384,8,43690,8777417,1822.831917
scalar,encode,url-safe,unpadded,384,9,43690,8784084,1821.448413
scalar,encode,url-safe,unpadded,384,10,43690,8790250,1820.170741
scalar,encode,url-safe,unpadded,384,11,43690,8849375,1808.009702
scalar,encode,url-safe,unpadded,384,12,43690,8784208,1821.422701
scalar,encode,url-safe,unpadded,384,13,43690,8784333,1821.396782
scalar,encode,url-safe,unpadded,384,14,43690,8812459,1815.583580
scalar,decode,url-safe,unpadded,384,0,43690,63647958,251.378934
scalar,decode,url-safe,unpadded,384,1,43690,63628416,251.456140
scalar,decode,url-safe,unpadded,384,2,43690,63567542,251.696941
scalar,decode,url-safe,unpadded,384,3,43690,63569083,251.690839
scalar,decode,url-safe,unpadded,384,4,43690,63508958,251.929119
scalar,decode,url-safe,unpadded,384,5,43690,63528583,251.851294
scalar,decode,url-safe,unpadded,384,6,43690,63514541,251.906974
scalar,decode,url-safe,unpadded,384,7,43690,63520541,251.883180
scalar,decode,url-safe,unpadded,384,8,43690,63505583,251.942508
scalar,decode,url-safe,unpadded,384,9,43690,63608625,251.534377
scalar,decode,url-safe,unpadded,384,10,43690,63573250,251.674342
scalar,decode,url-safe,unpadded,384,11,43690,63565875,251.703542
scalar,decode,url-safe,unpadded,384,12,43690,63542792,251.794977
scalar,decode,url-safe,unpadded,384,13,43690,63521333,251.880039
scalar,decode,url-safe,unpadded,384,14,43690,63522375,251.875908
neon,encode,url-safe,unpadded,384,0,43690,3148833,5081.170027
neon,encode,url-safe,unpadded,384,1,43690,3149209,5080.563360
neon,encode,url-safe,unpadded,384,2,43690,3151917,5076.198345
neon,encode,url-safe,unpadded,384,3,43690,3145833,5086.015647
neon,encode,url-safe,unpadded,384,4,43690,3165541,5054.351171
neon,encode,url-safe,unpadded,384,5,43690,3155959,5069.696995
neon,encode,url-safe,unpadded,384,6,43690,3149000,5080.900559
neon,encode,url-safe,unpadded,384,7,43690,3149166,5080.632732
neon,encode,url-safe,unpadded,384,8,43690,3152125,5075.863381
neon,encode,url-safe,unpadded,384,9,43690,3149208,5080.564974
neon,encode,url-safe,unpadded,384,10,43690,3149000,5080.900559
neon,encode,url-safe,unpadded,384,11,43690,3152375,5075.460838
neon,encode,url-safe,unpadded,384,12,43690,3149167,5080.631119
neon,encode,url-safe,unpadded,384,13,43690,3149125,5080.698880
neon,encode,url-safe,unpadded,384,14,43690,3152667,5074.990749
neon,decode,url-safe,unpadded,384,0,43690,21892000,730.849436
neon,decode,url-safe,unpadded,384,1,43690,21911167,730.210119
neon,decode,url-safe,unpadded,384,2,43690,21907500,730.332346
neon,decode,url-safe,unpadded,384,3,43690,21888500,730.966300
neon,decode,url-safe,unpadded,384,4,43690,21916208,730.042161
neon,decode,url-safe,unpadded,384,5,43690,21899792,730.589398
neon,decode,url-safe,unpadded,384,6,43690,21886459,731.034466
neon,decode,url-safe,unpadded,384,7,43690,21979792,727.930267
neon,decode,url-safe,unpadded,384,8,43690,21901750,730.524084
neon,decode,url-safe,unpadded,384,9,43690,21914208,730.108789
neon,decode,url-safe,unpadded,384,10,43690,21910166,730.243480
neon,decode,url-safe,unpadded,384,11,43690,21897208,730.675612
neon,decode,url-safe,unpadded,384,12,43690,21886083,731.047025
neon,decode,url-safe,unpadded,384,13,43690,21935333,729.405652
neon,decode,url-safe,unpadded,384,14,43690,21901708,730.525485
scalar,encode,url-safe,unpadded,768,0,21845,7295458,2193.111914
scalar,encode,url-safe,unpadded,768,1,21845,7299125,2192.010119
scalar,encode,url-safe,unpadded,768,2,21845,7302250,2191.072048
scalar,encode,url-safe,unpadded,768,3,21845,7318875,2186.094975
scalar,encode,url-safe,unpadded,768,4,21845,7295500,2193.099289
scalar,encode,url-safe,unpadded,768,5,21845,7309958,2188.761667
scalar,encode,url-safe,unpadded,768,6,21845,7302292,2191.059445
scalar,encode,url-safe,unpadded,768,7,21845,7298709,2192.135056
scalar,encode,url-safe,unpadded,768,8,21845,7292166,2194.101980
scalar,encode,url-safe,unpadded,768,9,21845,7298958,2192.060272
scalar,encode,url-safe,unpadded,768,10,21845,7302417,2191.021940
scalar,encode,url-safe,unpadded,768,11,21845,7303167,2190.796932
scalar,encode,url-safe,unpadded,768,12,21845,7322250,2185.087351
scalar,encode,url-safe,unpadded,768,13,21845,7302083,2191.122158
scalar,encode,url-safe,unpadded,768,14,21845,7312125,2188.113012
scalar,decode,url-safe,unpadded,768,0,21845,62944458,254.188476
scalar,decode,url-safe,unpadded,768,1,21845,62896791,254.381116
scalar,decode,url-safe,unpadded,768,2,21845,62867625,254.499130
scalar,decode,url-safe,unpadded,768,3,21845,62869958,254.489686
scalar,decode,url-safe,unpadded,768,4,21845,62946750,254.179221
scalar,decode,url-safe,unpadded,768,5,21845,62940916,254.202781
scalar,decode,url-safe,unpadded,768,6,21845,62962208,254.116817
scalar,decode,url-safe,unpadded,768,7,21845,62917458,254.297557
scalar,decode,url-safe,unpadded,768,8,21845,62902667,254.357353
scalar,decode,url-safe,unpadded,768,9,21845,62943250,254.193354
scalar,decode,url-safe,unpadded,768,10,21845,63123542,253.467333
scalar,decode,url-safe,unpadded,768,11,21845,63078000,253.650335
scalar,decode,url-safe,unpadded,768,12,21845,63027875,253.852059
scalar,decode,url-safe,unpadded,768,13,21845,63221583,253.074268
scalar,decode,url-safe,unpadded,768,14,21845,63058667,253.728101
neon,encode,url-safe,unpadded,768,0,21845,3005500,5323.492217
neon,encode,url-safe,unpadded,768,1,21845,3025709,5287.936103
neon,encode,url-safe,unpadded,768,2,21845,3009000,5317.300053
neon,encode,url-safe,unpadded,768,3,21845,3005459,5323.564840
neon,encode,url-safe,unpadded,768,4,21845,3005458,5323.566611
neon,encode,url-safe,unpadded,768,5,21845,3012542,5311.048231
neon,encode,url-safe,unpadded,768,6,21845,3005542,5323.417826
neon,encode,url-safe,unpadded,768,7,21845,3005417,5323.639235
neon,encode,url-safe,unpadded,768,8,21845,3028666,5282.773293
neon,encode,url-safe,unpadded,768,9,21845,3024292,5290.413710
neon,encode,url-safe,unpadded,768,10,21845,3005500,5323.492217
neon,encode,url-safe,unpadded,768,11,21845,3002500,5328.811277
neon,encode,url-safe,unpadded,768,12,21845,3012167,5311.709430
neon,encode,url-safe,unpadded,768,13,21845,3005458,5323.566611
neon,encode,url-safe,unpadded,768,14,21845,3005375,5323.713633
neon,decode,url-safe,unpadded,768,0,21845,21408667,747.349466
neon,decode,url-safe,unpadded,768,1,21845,21413042,747.196772
neon,decode,url-safe,unpadded,768,2,21845,21399666,747.663812
neon,decode,url-safe,unpadded,768,3,21845,21391792,747.939016
neon,decode,url-safe,unpadded,768,4,21845,21417042,747.057220
neon,decode,url-safe,unpadded,768,5,21845,21398416,747.707487
neon,decode,url-safe,unpadded,768,6,21845,21387959,748.073056
neon,decode,url-safe,unpadded,768,7,21845,21410709,747.278190
neon,decode,url-safe,unpadded,768,8,21845,21413625,747.176429
neon,decode,url-safe,unpadded,768,9,21845,21384875,748.180939
neon,decode,url-safe,unpadded,768,10,21845,21404792,747.484762
neon,decode,url-safe,unpadded,768,11,21845,21388625,748.049763
neon,decode,url-safe,unpadded,768,12,21845,21390083,747.998774
neon,decode,url-safe,unpadded,768,13,21845,21400834,747.623007
neon,decode,url-safe,unpadded,768,14,21845,21396458,747.775910
scalar,encode,url-safe,unpadded,1024,0,16384,6242458,2563.092936
scalar,encode,url-safe,unpadded,1024,1,16384,6260125,2555.859508
scalar,encode,url-safe,unpadded,1024,2,16384,6248875,2560.460883
scalar,encode,url-safe,unpadded,1024,3,16384,6262250,2554.992215
scalar,encode,url-safe,unpadded,1024,4,16384,6252458,2558.993599
scalar,encode,url-safe,unpadded,1024,5,16384,6245541,2561.827710
scalar,encode,url-safe,unpadded,1024,6,16384,6249083,2560.375658
scalar,encode,url-safe,unpadded,1024,7,16384,6252250,2559.078732
scalar,encode,url-safe,unpadded,1024,8,16384,6245542,2561.827300
scalar,encode,url-safe,unpadded,1024,9,16384,6259916,2555.944840
scalar,encode,url-safe,unpadded,1024,10,16384,6252375,2559.027570
scalar,encode,url-safe,unpadded,1024,11,16384,6253333,2558.635531
scalar,encode,url-safe,unpadded,1024,12,16384,6249666,2560.136814
scalar,encode,url-safe,unpadded,1024,13,16384,6245416,2561.878985
scalar,encode,url-safe,unpadded,1024,14,16384,6270375,2551.681518
scalar,decode,url-safe,unpadded,1024,0,16384,62815458,254.714373
scalar,decode,url-safe,unpadded,1024,1,16384,62817208,254.707277
scalar,decode,url-safe,unpadded,1024,2,16384,62903208,254.359046
scalar,decode,url-safe,unpadded,1024,3,16384,62848500,254.580459
scalar,decode,url-safe,unpadded,1024,4,16384,62934291,254.233419
scalar,decode,url-safe,unpadded,1024,5,16384,62841750,254.607805
scalar,decode,url-safe,unpadded,1024,6,16384,62848833,254.579110
scalar,decode,url-safe,unpadded,1024,7,16384,62812875,254.724847
scalar,decode,url-safe,unpadded,1024,8,16384,62832000,254.647313
scalar,decode,url-safe,unpadded,1024,9,16384,62849625,254.575902
scalar,decode,url-safe,unpadded,1024,10,16384,62825083,254.675350
scalar,decode,url-safe,unpadded,1024,11,16384,62811375,254.730931
scalar,decode,url-safe,unpadded,1024,12,16384,62821750,254.688862
scalar,decode,url-safe,unpadded,1024,13,16384,62806833,254.749352
scalar,decode,url-safe,unpadded,1024,14,16384,62967583,254.099002
neon,encode,url-safe,unpadded,1024,0,16384,3235917,4944.502594
neon,encode,url-safe,unpadded,1024,1,16384,3239625,4938.843230
neon,encode,url-safe,unpadded,1024,2,16384,3235625,4944.948812
neon,encode,url-safe,unpadded,1024,3,16384,3236583,4943.485151
neon,encode,url-safe,unpadded,1024,4,16384,3240083,4938.145103
neon,encode,url-safe,unpadded,1024,5,16384,3243375,4933.132925
neon,encode,url-safe,unpadded,1024,6,16384,3262250,4904.590390
neon,encode,url-safe,unpadded,1024,7,16384,3246541,4928.322174
neon,encode,url-safe,unpadded,1024,8,16384,3255250,4915.137086
neon,encode,url-safe,unpadded,1024,9,16384,3262875,4903.650921
neon,encode,url-safe,unpadded,1024,10,16384,3304750,4841.516000
neon,encode,url-safe,unpadded,1024,11,16384,3283000,4873.591228
neon,encode,url-safe,unpadded,1024,12,16384,3235000,4945.904173
neon,encode,url-safe,unpadded,1024,13,16384,3240750,4937.128751
neon,encode,url-safe,unpadded,1024,14,16384,3235958,4944.439946
neon,decode,url-safe,unpadded,1024,0,16384,22640000,706.713781
neon,decode,url-safe,unpadded,1024,1,16384,23457750,682.077352
neon,decode,url-safe,unpadded,1024,2,16384,23307667,686.469392
neon,decode,url-safe,unpadded,1024,3,16384,23036916,694.537411
neon,decode,url-safe,unpadded,1024,4,16384,23104584,692.503271
neon,decode,url-safe,unpadded,1024,5,16384,22526292,710.281124
neon,decode,url-safe,unpadded,1024,6,16384,23003334,695.551349
neon,decode,url-safe,unpadded,1024,7,16384,23109750,692.348468
neon,decode,url-safe,unpadded,1024,8,16384,23031833,694.690692
neon,decode,url-safe,unpadded,1024,9,16384,23140167,691.438398
neon,decode,url-safe,unpadded,1024,10,16384,23303166,686.601984
neon,decode,url-safe,unpadded,1024,11,16384,23717958,674.594331
neon,decode,url-safe,unpadded,1024,12,16384,23283833,687.172082
neon,decode,url-safe,unpadded,1024,13,16384,23015916,695.171116
neon,decode,url-safe,unpadded,1024,14,16384,23021041,695.016355
scalar,encode,url-safe,unpadded,4096,0,4096,6183125,2587.688264
scalar,encode,url-safe,unpadded,4096,1,4096,6183000,2587.740579
scalar,encode,url-safe,unpadded,4096,2,4096,6190667,2584.535721
scalar,encode,url-safe,unpadded,4096,3,4096,6201625,2579.968960
scalar,encode,url-safe,unpadded,4096,4,4096,6196708,2582.016129
scalar,encode,url-safe,unpadded,4096,5,4096,6186250,2586.381087
scalar,encode,url-safe,unpadded,4096,6,4096,6182208,2588.072093
scalar,encode,url-safe,unpadded,4096,7,4096,6183500,2587.531333
scalar,encode,url-safe,unpadded,4096,8,4096,6189084,2585.196775
scalar,encode,url-safe,unpadded,4096,9,4096,6195125,2582.675894
scalar,encode,url-safe,unpadded,4096,10,4096,6186584,2586.241454
scalar,encode,url-safe,unpadded,4096,11,4096,6183417,2587.566066
scalar,encode,url-safe,unpadded,4096,12,4096,6191625,2584.135829
scalar,encode,url-safe,unpadded,4096,13,4096,6183000,2587.740579
scalar,encode,url-safe,unpadded,4096,14,4096,6195167,2582.658385
scalar,decode,url-safe,unpadded,4096,0,4096,65047417,245.974410
scalar,decode,url-safe,unpadded,4096,1,4096,65072875,245.878179
scalar,decode,url-safe,unpadded,4096,2,4096,65083167,245.839297
scalar,decode,url-safe,unpadded,4096,3,4096,65079375,245.853621
scalar,decode,url-safe,unpadded,4096,4,4096,65274125,245.120099
scalar,decode,url-safe,unpadded,4096,5,4096,65233042,245.274473
scalar,decode,url-safe,unpadded,4096,6,4096,63154666,253.346285
scalar,decode,url-safe,unpadded,4096,7,4096,62473583,256.108250
scalar,decode,url-safe,unpadded,4096,8,4096,62500125,255.999488
scalar,decode,url-safe,unpadded,4096,9,4096,62448750,256.210092
scalar,decode,url-safe,unpadded,4096,10,4096,62447125,256.216759
scalar,decode,url-safe,unpadded,4096,11,4096,62487000,256.053259
scalar,decode,url-safe,unpadded,4096,12,4096,62470958,256.119011
scalar,decode,url-safe,unpadded,4096,13,4096,62526542,255.891330
scalar,decode,url-safe,unpadded,4096,14,4096,62459125,256.167534
neon,encode,url-safe,unpadded,4096,0,4096,2934625,5452.144652
neon,encode,url-safe,unpadded,4096,1,4096,2940834,5440.633507
neon,encode,url-safe,unpadded,4096,2,4096,2952709,5418.752745
neon,encode,url-safe,unpadded,4096,3,4096,2934667,5452.066623
neon,encode,url-safe,unpadded,4096,4,4096,2937417,5446.962416
neon,encode,url-safe,unpadded,4096,5,4096,2931542,5457.878482
neon,encode,url-safe,unpadded,4096,6,4096,2934500,5452.376896
neon,encode,url-safe,unpadded,4096,7,4096,2941667,5439.092868
neon,encode,url-safe,unpadded,4096,8,4096,2934500,5452.376896
neon,encode,url-safe,unpadded,4096,9,4096,2934500,5452.376896
neon,encode,url-safe,unpadded,4096,10,4096,2933750,5453.770771
neon,encode,url-safe,unpadded,4096,11,4096,2937209,5447.348146
neon,encode,url-safe,unpadded,4096,12,4096,2934750,5451.912429
neon,encode,url-safe,unpadded,4096,13,4096,2934750,5451.912429
neon,encode,url-safe,unpadded,4096,14,4096,2938500,5444.954909
neon,decode,url-safe,unpadded,4096,0,4096,21136167,756.996290
neon,decode,url-safe,unpadded,4096,1,4096,21169334,755.810268
neon,decode,url-safe,unpadded,4096,2,4096,21153500,756.376013
neon,decode,url-safe,unpadded,4096,3,4096,21174750,755.616949
neon,decode,url-safe,unpadded,4096,4,4096,21135083,757.035115
neon,decode,url-safe,unpadded,4096,5,4096,21155208,756.314946
neon,decode,url-safe,unpadded,4096,6,4096,21159542,756.160034
neon,decode,url-safe,unpadded,4096,7,4096,21160875,756.112401
neon,decode,url-safe,unpadded,4096,8,4096,21143958,756.717356
neon,decode,url-safe,unpadded,4096,9,4096,21138333,756.918722
neon,decode,url-safe,unpadded,4096,10,4096,21159625,756.157068
neon,decode,url-safe,unpadded,4096,11,4096,21149375,756.523538
neon,decode,url-safe,unpadded,4096,12,4096,21136833,756.972438
neon,decode,url-safe,unpadded,4096,13,4096,21156792,756.258321
neon,decode,url-safe,unpadded,4096,14,4096,21137708,756.941103
scalar,encode,url-safe,unpadded,65536,0,256,5833500,2742.778778
scalar,encode,url-safe,unpadded,65536,1,256,5840083,2739.687090
scalar,encode,url-safe,unpadded,65536,2,256,5865792,2727.679399
scalar,encode,url-safe,unpadded,65536,3,256,5840583,2739.452551
scalar,encode,url-safe,unpadded,65536,4,256,5857542,2731.521174
scalar,encode,url-safe,unpadded,65536,5,256,5833333,2742.857300
scalar,encode,url-safe,unpadded,65536,6,256,5840500,2739.491482
scalar,encode,url-safe,unpadded,65536,7,256,5846209,2736.816286
scalar,encode,url-safe,unpadded,65536,8,256,5847709,2736.114263
scalar,encode,url-safe,unpadded,65536,9,256,5833375,2742.837551
scalar,encode,url-safe,unpadded,65536,10,256,5837625,2740.840667
scalar,encode,url-safe,unpadded,65536,11,256,5840417,2739.530414
scalar,encode,url-safe,unpadded,65536,12,256,5830041,2744.406086
scalar,encode,url-safe,unpadded,65536,13,256,5840292,2739.589048
scalar,encode,url-safe,unpadded,65536,14,256,5833334,2742.856829
scalar,decode,url-safe,unpadded,65536,0,256,62487417,256.051550
scalar,decode,url-safe,unpadded,65536,1,256,62536166,255.851950
scalar,decode,url-safe,unpadded,65536,2,256,62463125,256.151129
scalar,decode,url-safe,unpadded,65536,3,256,62669084,255.309301
scalar,decode,url-safe,unpadded,65536,4,256,63248875,252.968926
scalar,decode,url-safe,unpadded,65536,5,256,62922083,254.282745
scalar,decode,url-safe,unpadded,65536,6,256,62544458,255.818029
scalar,decode,url-safe,unpadded,65536,7,256,62534875,255.857232
scalar,decode,url-safe,unpadded,65536,8,256,62444417,256.227871
scalar,decode,url-safe,unpadded,65536,9,256,62435667,256.263779
scalar,decode,url-safe,unpadded,65536,10,256,62442500,256.235737
scalar,decode,url-safe,unpadded,65536,11,256,62455791,256.181208
scalar,decode,url-safe,unpadded,65536,12,256,62470500,256.120889
scalar,decode,url-safe,unpadded,65536,13,256,62472291,256.113546
scalar,decode,url-safe,unpadded,65536,14,256,62478708,256.087242
neon,encode,url-safe,unpadded,65536,0,256,2866125,5582.450172
neon,encode,url-safe,unpadded,65536,1,256,2866042,5582.611839
neon,encode,url-safe,unpadded,65536,2,256,2866000,5582.693650
neon,encode,url-safe,unpadded,65536,3,256,2869333,5576.208826
neon,encode,url-safe,unpadded,65536,4,256,2865750,5583.180668
neon,encode,url-safe,unpadded,65536,5,256,2865542,5583.585932
neon,encode,url-safe,unpadded,65536,6,256,2876000,5563.282337
neon,encode,url-safe,unpadded,65536,7,256,2865916,5582.857278
neon,encode,url-safe,unpadded,65536,8,256,2865875,5582.937148
neon,encode,url-safe,unpadded,65536,9,256,2869542,5575.802689
neon,encode,url-safe,unpadded,65536,10,256,2867250,5580.259831
neon,encode,url-safe,unpadded,65536,11,256,2886334,5543.364004
neon,encode,url-safe,unpadded,65536,12,256,2865917,5582.855330
neon,encode,url-safe,unpadded,65536,13,256,2872500,5570.060923
neon,encode,url-safe,unpadded,65536,14,256,2865959,5582.773515
neon,decode,url-safe,unpadded,65536,0,256,20921958,764.746779
neon,decode,url-safe,unpadded,65536,1,256,20909917,765.187160
neon,decode,url-safe,unpadded,65536,2,256,20945709,763.879609
neon,decode,url-safe,unpadded,65536,3,256,20903166,765.434289
neon,decode,url-safe,unpadded,65536,4,256,21017792,761.259794
neon,decode,url-safe,unpadded,65536,5,256,21034917,760.640035
neon,decode,url-safe,unpadded,65536,6,256,21011875,761.474166
neon,decode,url-safe,unpadded,65536,7,256,21016542,761.305071
neon,decode,url-safe,unpadded,65536,8,256,21014750,761.369990
neon,decode,url-safe,unpadded,65536,9,256,20957625,763.445285
neon,decode,url-safe,unpadded,65536,10,256,20991750,762.204199
neon,decode,url-safe,unpadded,65536,11,256,21091625,758.594940
neon,decode,url-safe,unpadded,65536,12,256,20972375,762.908350
neon,decode,url-safe,unpadded,65536,13,256,20897333,765.647942
neon,decode,url-safe,unpadded,65536,14,256,20953583,763.592556
